Probe run started 2026-04-22T22:21:53.368794+00:00

=== [1/74] WiiStream (http://www.wiistream.com) ===
POST (workday) https://wiistream.wd2.myworkdayjobs.com/wday/cxs/wiistream/wiistreamjobs/jobs -> ERROR Cannot connect to host wiistream.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://wiistream.wd2.myworkdayjobs.com/wday/cxs/wiistream/wiistream-jobs/jobs -> ERROR Cannot connect to host wiistream.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://wiistream.wd2.myworkdayjobs.com/wday/cxs/wiistream/careers/jobs -> ERROR Cannot connect to host wiistream.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://wiistream.wd2.myworkdayjobs.com/wday/cxs/wiistream/jobs/jobs -> ERROR Cannot connect to host wiistream.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danusport.wd3.myworkdayjobs.com/wday/cxs/danusport/danusport-jobs/jobs -> 422
API lever https://api.lever.co/v0/postings/instacoach?mode=json -> 404
POST (workday) https://4dsight.wd1.myworkdayjobs.com/wday/cxs/4dsight/jobs/jobs -> 422
GET https://www.runangel.com/work-with-us/ -> 404  final=https://runangel.com/work-with-us
POST (workday) https://danusport.wd3.myworkdayjobs.com/wday/cxs/danusport/careers/jobs -> 422
POST (workday) https://4dsight.wd2.myworkdayjobs.com/wday/cxs/4dsight/4dsight/jobs -> ERROR Cannot connect to host 4dsight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4dsight.wd2.myworkdayjobs.com/wday/cxs/4dsight/4dsightjobs/jobs -> ERROR Cannot connect to host 4dsight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4dsight.wd2.myworkdayjobs.com/wday/cxs/4dsight/4dsight-jobs/jobs -> ERROR Cannot connect to host 4dsight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4dsight.wd2.myworkdayjobs.com/wday/cxs/4dsight/careers/jobs -> ERROR Cannot connect to host 4dsight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4dsight.wd2.myworkdayjobs.com/wday/cxs/4dsight/jobs/jobs -> ERROR Cannot connect to host 4dsight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
GET https://www.clubzap.com/hiring/ -> 404  final=https://clubzap.com/hiring/
POST (workday) https://danusport.wd3.myworkdayjobs.com/wday/cxs/danusport/jobs/jobs -> 422
POST (workday) https://wiistream.wd3.myworkdayjobs.com/wday/cxs/wiistream/wiistream/jobs -> 422
API ashby https://api.ashbyhq.com/posting-api/job-board/instacoach -> 404
API workable https://apply.workable.com/api/v3/accounts/hamstringsolo/jobs -> 404
POST (workday) https://wiistream.wd3.myworkdayjobs.com/wday/cxs/wiistream/wiistreamjobs/jobs -> 422
POST (workday) https://wiistream.wd3.myworkdayjobs.com/wday/cxs/wiistream/wiistream-jobs/jobs -> 422
GET https://www.runangel.com/open-positions/ -> 404  final=https://runangel.com/open-positions
API workable https://apply.workable.com/api/v3/accounts/instacoach/jobs -> 403
POST (workday) https://incisiv.wd1.myworkdayjobs.com/wday/cxs/incisiv/incisiv/jobs -> 422
POST (workday) https://4dsight.wd3.myworkdayjobs.com/wday/cxs/4dsight/4dsight/jobs -> 422
API teamtailor https://hamstringsolo.teamtailor.com/jobs.json -> 404
POST (workday) https://wiistream.wd3.myworkdayjobs.com/wday/cxs/wiistream/careers/jobs -> 422
POST (workday) https://4dsight.wd3.myworkdayjobs.com/wday/cxs/4dsight/4dsightjobs/jobs -> 422
POST (workday) https://wiistream.wd3.myworkdayjobs.com/wday/cxs/wiistream/jobs/jobs -> 422
API recruitee https://hamstringsolo.recruitee.com/api/offers/ -> 404
POST (workday) https://4dsight.wd3.myworkdayjobs.com/wday/cxs/4dsight/4dsight-jobs/jobs -> 422
POST (workday) https://incisiv.wd1.myworkdayjobs.com/wday/cxs/incisiv/incisivjobs/jobs -> 422
API teamtailor https://instacoach.teamtailor.com/jobs.json -> 404
GET https://www.runangel.com/hiring/ -> 404  final=https://runangel.com/hiring
API recruitee https://instacoach.recruitee.com/api/offers/ -> 404
POST (workday) https://4dsight.wd3.myworkdayjobs.com/wday/cxs/4dsight/careers/jobs -> 422
GET https://www.clubzap.com/team/careers/ -> 404  final=https://clubzap.com/team/careers/
POST (workday) https://4dsight.wd3.myworkdayjobs.com/wday/cxs/4dsight/jobs/jobs -> 422
POST (workday) https://danusport.wd5.myworkdayjobs.com/wday/cxs/danusport/danusport/jobs -> 422
GET https://www.runangel.com/team/careers/ -> 404  final=https://runangel.com/team/careers
POST (workday) https://incisiv.wd1.myworkdayjobs.com/wday/cxs/incisiv/incisiv-jobs/jobs -> 422
POST (workday) https://wiistream.wd5.myworkdayjobs.com/wday/cxs/wiistream/wiistream/jobs -> 422
POST (workday) https://danusport.wd5.myworkdayjobs.com/wday/cxs/danusport/danusportjobs/jobs -> 422
POST (workday) https://incisiv.wd1.myworkdayjobs.com/wday/cxs/incisiv/careers/jobs -> 422
POST (workday) https://wiistream.wd5.myworkdayjobs.com/wday/cxs/wiistream/wiistreamjobs/jobs -> 422
GET https://www.runangel.com/about/careers/ -> 404  final=https://runangel.com/about/careers
POST (workday) https://incisiv.wd1.myworkdayjobs.com/wday/cxs/incisiv/jobs/jobs -> 422
GET https://www.clubzap.com/about/careers/ -> 404  final=https://clubzap.com/about/careers/
POST (workday) https://danusport.wd5.myworkdayjobs.com/wday/cxs/danusport/danusport-jobs/jobs -> 422
POST (workday) https://incisiv.wd2.myworkdayjobs.com/wday/cxs/incisiv/incisiv/jobs -> ERROR Cannot connect to host incisiv.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4dsight.wd5.myworkdayjobs.com/wday/cxs/4dsight/4dsight/jobs -> 422
POST (workday) https://incisiv.wd2.myworkdayjobs.com/wday/cxs/incisiv/incisivjobs/jobs -> ERROR Cannot connect to host incisiv.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://incisiv.wd2.myworkdayjobs.com/wday/cxs/incisiv/incisiv-jobs/jobs -> ERROR Cannot connect to host incisiv.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://incisiv.wd2.myworkdayjobs.com/wday/cxs/incisiv/careers/jobs -> ERROR Cannot connect to host incisiv.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://incisiv.wd2.myworkdayjobs.com/wday/cxs/incisiv/jobs/jobs -> ERROR Cannot connect to host incisiv.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://wiistream.wd5.myworkdayjobs.com/wday/cxs/wiistream/wiistream-jobs/jobs -> 422
POST (workday) https://danusport.wd5.myworkdayjobs.com/wday/cxs/danusport/careers/jobs -> 422
GET https://www.runangel.com/company/careers/ -> 404  final=https://runangel.com/company/careers
POST (workday) https://incisiv.wd3.myworkdayjobs.com/wday/cxs/incisiv/incisiv/jobs -> 422
POST (workday) https://incisiv.wd3.myworkdayjobs.com/wday/cxs/incisiv/incisivjobs/jobs -> 422
POST (workday) https://danusport.wd5.myworkdayjobs.com/wday/cxs/danusport/jobs/jobs -> 422
POST (workday) https://4dsight.wd5.myworkdayjobs.com/wday/cxs/4dsight/4dsightjobs/jobs -> 422
POST (workday) https://incisiv.wd3.myworkdayjobs.com/wday/cxs/incisiv/incisiv-jobs/jobs -> 422
POST (workday) https://wiistream.wd5.myworkdayjobs.com/wday/cxs/wiistream/careers/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/danusport/jobs -> 404
POST (workday) https://incisiv.wd3.myworkdayjobs.com/wday/cxs/incisiv/careers/jobs -> 422
API personio https://instacoach.jobs.personio.com/search.json -> 403
POST (workday) https://incisiv.wd3.myworkdayjobs.com/wday/cxs/incisiv/jobs/jobs -> 422
GET https://www.clubzap.com/company/careers/ -> 404  final=https://clubzap.com/company/careers/
POST (workday) https://4dsight.wd5.myworkdayjobs.com/wday/cxs/4dsight/4dsight-jobs/jobs -> 422
POST (workday) https://runangel.wd1.myworkdayjobs.com/wday/cxs/runangel/runangel/jobs -> 422
API personio https://hamstringsolo.jobs.personio.com/search.json -> 403
POST (workday) https://wiistream.wd5.myworkdayjobs.com/wday/cxs/wiistream/jobs/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/wiistream/jobs -> 404
POST (workday) https://runangel.wd1.myworkdayjobs.com/wday/cxs/runangel/runangeljobs/jobs -> 422
POST (workday) https://4dsight.wd5.myworkdayjobs.com/wday/cxs/4dsight/careers/jobs -> 422
API lever https://api.lever.co/v0/postings/danusport?mode=json -> 404
POST (workday) https://clubzap.wd1.myworkdayjobs.com/wday/cxs/clubzap/clubzap/jobs -> 422
POST (workday) https://runangel.wd1.myworkdayjobs.com/wday/cxs/runangel/runangel-jobs/jobs -> 422
API ashby https://api.ashbyhq.com/posting-api/job-board/danusport -> 404
POST (workday) https://4dsight.wd5.myworkdayjobs.com/wday/cxs/4dsight/jobs/jobs -> 422
API bamboohr https://instacoach.bamboohr.com/careers/list -> 200
API bamboohr https://instacoach.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
API workable https://apply.workable.com/api/v3/accounts/danusport/jobs -> 403
API greenhouse https://boards-api.greenhouse.io/v1/boards/4dsight/jobs -> 404
POST (workday) https://runangel.wd1.myworkdayjobs.com/wday/cxs/runangel/careers/jobs -> 422
API bamboohr https://hamstringsolo.bamboohr.com/careers/list -> 200
API bamboohr https://hamstringsolo.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://clubzap.wd1.myworkdayjobs.com/wday/cxs/clubzap/clubzapjobs/jobs -> 422
POST (workday) https://incisiv.wd5.myworkdayjobs.com/wday/cxs/incisiv/incisiv/jobs -> 422
API teamtailor https://danusport.teamtailor.com/jobs.json -> 404
POST (workday) https://runangel.wd1.myworkdayjobs.com/wday/cxs/runangel/jobs/jobs -> 422
POST (workday) https://clubzap.wd1.myworkdayjobs.com/wday/cxs/clubzap/clubzap-jobs/jobs -> 422
API lever https://api.lever.co/v0/postings/4dsight?mode=json -> 404
POST (workday) https://runangel.wd2.myworkdayjobs.com/wday/cxs/runangel/runangel/jobs -> ERROR Cannot connect to host runangel.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd2.myworkdayjobs.com/wday/cxs/runangel/runangeljobs/jobs -> ERROR Cannot connect to host runangel.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd2.myworkdayjobs.com/wday/cxs/runangel/runangel-jobs/jobs -> ERROR Cannot connect to host runangel.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd2.myworkdayjobs.com/wday/cxs/runangel/careers/jobs -> ERROR Cannot connect to host runangel.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd2.myworkdayjobs.com/wday/cxs/runangel/jobs/jobs -> ERROR Cannot connect to host runangel.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
API recruitee https://danusport.recruitee.com/api/offers/ -> 404
POST (workday) https://incisiv.wd5.myworkdayjobs.com/wday/cxs/incisiv/incisivjobs/jobs -> 422
API lever https://api.lever.co/v0/postings/wiistream?mode=json -> 404
POST (workday) https://clubzap.wd1.myworkdayjobs.com/wday/cxs/clubzap/careers/jobs -> 422
API ashby https://api.ashbyhq.com/posting-api/job-board/4dsight -> 404
POST (workday) https://runangel.wd3.myworkdayjobs.com/wday/cxs/runangel/runangel/jobs -> 422
POST (workday) https://runangel.wd3.myworkdayjobs.com/wday/cxs/runangel/runangeljobs/jobs -> 422
API workable https://apply.workable.com/api/v3/accounts/4dsight/jobs -> 403
POST (workday) https://clubzap.wd1.myworkdayjobs.com/wday/cxs/clubzap/jobs/jobs -> 422
POST (workday) https://incisiv.wd5.myworkdayjobs.com/wday/cxs/incisiv/incisiv-jobs/jobs -> 422
POST (workday) https://runangel.wd3.myworkdayjobs.com/wday/cxs/runangel/runangel-jobs/jobs -> 422
POST (workday) https://clubzap.wd2.myworkdayjobs.com/wday/cxs/clubzap/clubzap/jobs -> ERROR Cannot connect to host clubzap.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubzap.wd2.myworkdayjobs.com/wday/cxs/clubzap/clubzapjobs/jobs -> ERROR Cannot connect to host clubzap.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubzap.wd2.myworkdayjobs.com/wday/cxs/clubzap/clubzap-jobs/jobs -> ERROR Cannot connect to host clubzap.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubzap.wd2.myworkdayjobs.com/wday/cxs/clubzap/careers/jobs -> ERROR Cannot connect to host clubzap.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubzap.wd2.myworkdayjobs.com/wday/cxs/clubzap/jobs/jobs -> ERROR Cannot connect to host clubzap.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd3.myworkdayjobs.com/wday/cxs/runangel/careers/jobs -> 422
API teamtailor https://4dsight.teamtailor.com/jobs.json -> 404
POST (workday) https://runangel.wd3.myworkdayjobs.com/wday/cxs/runangel/jobs/jobs -> 422
POST (workday) https://clubzap.wd3.myworkdayjobs.com/wday/cxs/clubzap/clubzap/jobs -> 422
API recruitee https://4dsight.recruitee.com/api/offers/ -> 404
POST (workday) https://incisiv.wd5.myworkdayjobs.com/wday/cxs/incisiv/careers/jobs -> 422
API breezy https://hamstringsolo.breezy.hr/json -> 200
API breezy https://hamstringsolo.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
API breezy https://instacoach.breezy.hr/json -> 200
API breezy https://instacoach.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

=== SECOND PASS [11/36] 53six Limited (http://www.53six.ie) ===
POST (workday) https://clubzap.wd3.myworkdayjobs.com/wday/cxs/clubzap/clubzapjobs/jobs -> 422
POST (workday) https://clubzap.wd3.myworkdayjobs.com/wday/cxs/clubzap/clubzap-jobs/jobs -> 422
GET https://careers.53six.ie -> ERROR ClientConnectorDNSError: Cannot connect to host careers.53six.ie:443 ssl:default [getaddrinfo failed]
GET https://careers.53six.ie/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.53six.ie:443 ssl:default [getaddrinfo failed]
GET https://jobs.53six.ie -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.53six.ie:443 ssl:default [getaddrinfo failed]
GET https://jobs.53six.ie/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.53six.ie:443 ssl:default [getaddrinfo failed]
POST (workday) https://clubzap.wd3.myworkdayjobs.com/wday/cxs/clubzap/careers/jobs -> 422
API ashby https://api.ashbyhq.com/posting-api/job-board/wiistream -> 404
POST (workday) https://clubzap.wd3.myworkdayjobs.com/wday/cxs/clubzap/jobs/jobs -> 422
POST (workday) https://incisiv.wd5.myworkdayjobs.com/wday/cxs/incisiv/jobs/jobs -> 422
API workable https://apply.workable.com/api/v3/accounts/wiistream/jobs -> 403
API greenhouse https://boards-api.greenhouse.io/v1/boards/incisiv/jobs -> 404
GET https://www.53six.ie/careers/ -> 404  final=https://www.53six.ie/careers/
POST (workday) https://hamstring-solo.wd1.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo/jobs -> 422
API teamtailor https://wiistream.teamtailor.com/jobs.json -> 404
API lever https://api.lever.co/v0/postings/incisiv?mode=json -> 404
API recruitee https://wiistream.recruitee.com/api/offers/ -> 404
POST (workday) https://hamstring-solo.wd1.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solojobs/jobs -> 422
POST (workday) https://runangel.wd5.myworkdayjobs.com/wday/cxs/runangel/runangel/jobs -> 422
GET https://www.53six.ie/jobs/ -> 404  final=https://www.53six.ie/jobs/
POST (workday) https://hamstring-solo.wd1.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo-jobs/jobs -> 422
API personio https://danusport.jobs.personio.com/search.json -> 403
API ashby https://api.ashbyhq.com/posting-api/job-board/incisiv -> 404
GET https://www.53six.ie/join/ -> 404  final=https://www.53six.ie/join/
POST (workday) https://hamstring-solo.wd1.myworkdayjobs.com/wday/cxs/hamstring-solo/careers/jobs -> 422
API workable https://apply.workable.com/api/v3/accounts/incisiv/jobs -> 403
POST (workday) https://runangel.wd5.myworkdayjobs.com/wday/cxs/runangel/runangeljobs/jobs -> 422
API personio https://4dsight.jobs.personio.com/search.json -> 403
POST (workday) https://clubzap.wd5.myworkdayjobs.com/wday/cxs/clubzap/clubzap/jobs -> 422
POST (workday) https://hamstring-solo.wd1.myworkdayjobs.com/wday/cxs/hamstring-solo/jobs/jobs -> 422
API teamtailor https://incisiv.teamtailor.com/jobs.json -> 404
GET https://www.53six.ie/join-us/ -> 404  final=https://www.53six.ie/join-us/
POST (workday) https://hamstring-solo.wd2.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo/jobs -> ERROR Cannot connect to host hamstring-solo.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://hamstring-solo.wd2.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solojobs/jobs -> ERROR Cannot connect to host hamstring-solo.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://hamstring-solo.wd2.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo-jobs/jobs -> ERROR Cannot connect to host hamstring-solo.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://hamstring-solo.wd2.myworkdayjobs.com/wday/cxs/hamstring-solo/careers/jobs -> ERROR Cannot connect to host hamstring-solo.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://hamstring-solo.wd2.myworkdayjobs.com/wday/cxs/hamstring-solo/jobs/jobs -> ERROR Cannot connect to host hamstring-solo.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://runangel.wd5.myworkdayjobs.com/wday/cxs/runangel/runangel-jobs/jobs -> 422
API recruitee https://incisiv.recruitee.com/api/offers/ -> 404
POST (workday) https://clubzap.wd5.myworkdayjobs.com/wday/cxs/clubzap/clubzapjobs/jobs -> 422
POST (workday) https://hamstring-solo.wd3.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo/jobs -> 422
API bamboohr https://danusport.bamboohr.com/careers/list -> 200
API bamboohr https://danusport.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
GET https://www.53six.ie/work-with-us/ -> 404  final=https://www.53six.ie/work-with-us/
POST (workday) https://runangel.wd5.myworkdayjobs.com/wday/cxs/runangel/careers/jobs -> 422
POST (workday) https://hamstring-solo.wd3.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solojobs/jobs -> 422
POST (workday) https://hamstring-solo.wd3.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo-jobs/jobs -> 422
POST (workday) https://clubzap.wd5.myworkdayjobs.com/wday/cxs/clubzap/clubzap-jobs/jobs -> 422
POST (workday) https://hamstring-solo.wd3.myworkdayjobs.com/wday/cxs/hamstring-solo/careers/jobs -> 422
GET https://www.53six.ie/open-positions/ -> 404  final=https://www.53six.ie/open-positions/
API bamboohr https://4dsight.bamboohr.com/careers/list -> 200
API bamboohr https://4dsight.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://hamstring-solo.wd3.myworkdayjobs.com/wday/cxs/hamstring-solo/jobs/jobs -> 422
POST (workday) https://runangel.wd5.myworkdayjobs.com/wday/cxs/runangel/jobs/jobs -> 422
API personio https://wiistream.jobs.personio.com/search.json -> 403
API greenhouse https://boards-api.greenhouse.io/v1/boards/runangel/jobs -> 404
POST (workday) https://clubzap.wd5.myworkdayjobs.com/wday/cxs/clubzap/careers/jobs -> 422
GET https://www.53six.ie/hiring/ -> 404  final=https://www.53six.ie/hiring/
API lever https://api.lever.co/v0/postings/runangel?mode=json -> 404
API breezy https://danusport.breezy.hr/json -> 200
API breezy https://danusport.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
POST (workday) https://clubzap.wd5.myworkdayjobs.com/wday/cxs/clubzap/jobs/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/clubzap/jobs -> 404
GET https://www.53six.ie/team/careers/ -> 404  final=https://www.53six.ie/team/careers/
API ashby https://api.ashbyhq.com/posting-api/job-board/runangel -> 404
API workable https://apply.workable.com/api/v3/accounts/runangel/jobs -> 403
API personio https://incisiv.jobs.personio.com/search.json -> 403
API lever https://api.lever.co/v0/postings/clubzap?mode=json -> 404
POST (workday) https://hamstring-solo.wd5.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo/jobs -> 422
API breezy https://4dsight.breezy.hr/json -> 200
API breezy https://4dsight.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)
GET https://www.53six.ie/about/careers/ -> 404  final=https://www.53six.ie/about/careers/
API bamboohr https://wiistream.bamboohr.com/careers/list -> 200
API bamboohr https://wiistream.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
API teamtailor https://runangel.teamtailor.com/jobs.json -> 404
POST (workday) https://danu-sport.wd1.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport/jobs -> 422
API ashby https://api.ashbyhq.com/posting-api/job-board/clubzap -> 404
API recruitee https://runangel.recruitee.com/api/offers/ -> 404
POST (workday) https://hamstring-solo.wd5.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solojobs/jobs -> 422
GET https://www.53six.ie/company/careers/ -> 404  final=https://www.53six.ie/company/careers/
POST (workday) https://danu-sport.wd1.myworkdayjobs.com/wday/cxs/danu-sport/danu-sportjobs/jobs -> 422
API workable https://apply.workable.com/api/v3/accounts/clubzap/jobs -> 403
POST (workday) https://danu-sport.wd1.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport-jobs/jobs -> 422
POST (workday) https://hamstring-solo.wd5.myworkdayjobs.com/wday/cxs/hamstring-solo/hamstring-solo-jobs/jobs -> 422
POST (workday) https://4d-sight.wd1.myworkdayjobs.com/wday/cxs/4d-sight/4d-sight/jobs -> 422
API bamboohr https://incisiv.bamboohr.com/careers/list -> 200
API bamboohr https://incisiv.bamboohr.com/careers/list -> ERROR Expecting value: line 1 column 1 (char 0)
API teamtailor https://clubzap.teamtailor.com/jobs.json -> 404
POST (workday) https://danu-sport.wd1.myworkdayjobs.com/wday/cxs/danu-sport/careers/jobs -> 422
POST (workday) https://4d-sight.wd1.myworkdayjobs.com/wday/cxs/4d-sight/4d-sightjobs/jobs -> 422
POST (workday) https://hamstring-solo.wd5.myworkdayjobs.com/wday/cxs/hamstring-solo/careers/jobs -> 422
POST (workday) https://53sixlimited.wd1.myworkdayjobs.com/wday/cxs/53sixlimited/53sixlimited/jobs -> 422
API recruitee https://clubzap.recruitee.com/api/offers/ -> 404
POST (workday) https://danu-sport.wd1.myworkdayjobs.com/wday/cxs/danu-sport/jobs/jobs -> 422
POST (workday) https://4d-sight.wd1.myworkdayjobs.com/wday/cxs/4d-sight/4d-sight-jobs/jobs -> 422
POST (workday) https://danu-sport.wd2.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport/jobs -> ERROR Cannot connect to host danu-sport.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danu-sport.wd2.myworkdayjobs.com/wday/cxs/danu-sport/danu-sportjobs/jobs -> ERROR Cannot connect to host danu-sport.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danu-sport.wd2.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport-jobs/jobs -> ERROR Cannot connect to host danu-sport.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danu-sport.wd2.myworkdayjobs.com/wday/cxs/danu-sport/careers/jobs -> ERROR Cannot connect to host danu-sport.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danu-sport.wd2.myworkdayjobs.com/wday/cxs/danu-sport/jobs/jobs -> ERROR Cannot connect to host danu-sport.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
API breezy https://wiistream.breezy.hr/json -> 200
API breezy https://wiistream.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

=== SECOND PASS [12/36] Glofox (https://www.glofox.com) ===
POST (workday) https://hamstring-solo.wd5.myworkdayjobs.com/wday/cxs/hamstring-solo/jobs/jobs -> 422
POST (workday) https://53sixlimited.wd1.myworkdayjobs.com/wday/cxs/53sixlimited/53sixlimitedjobs/jobs -> 422
GET https://careers.glofox.com -> ERROR ClientConnectorDNSError: Cannot connect to host careers.glofox.com:443 ssl:default [getaddrinfo failed]
GET https://careers.glofox.com/jobs -> ERROR ClientConnectorDNSError: Cannot connect to host careers.glofox.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.glofox.com -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.glofox.com:443 ssl:default [getaddrinfo failed]
GET https://jobs.glofox.com/all -> ERROR ClientConnectorDNSError: Cannot connect to host jobs.glofox.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4d-sight.wd1.myworkdayjobs.com/wday/cxs/4d-sight/careers/jobs -> 422
API greenhouse https://boards-api.greenhouse.io/v1/boards/hamstring-solo/jobs -> 404
POST (workday) https://danu-sport.wd3.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport/jobs -> 422
GET https://www.glofox.com/careers/ -> 403  final=https://www.glofox.com/careers/
POST (workday) https://53sixlimited.wd1.myworkdayjobs.com/wday/cxs/53sixlimited/53sixlimited-jobs/jobs -> 422
POST (workday) https://danu-sport.wd3.myworkdayjobs.com/wday/cxs/danu-sport/danu-sportjobs/jobs -> 422
POST (workday) https://4d-sight.wd1.myworkdayjobs.com/wday/cxs/4d-sight/jobs/jobs -> 422
GET https://www.glofox.com/jobs/ -> 403  final=https://www.glofox.com/jobs/
POST (workday) https://4d-sight.wd2.myworkdayjobs.com/wday/cxs/4d-sight/4d-sight/jobs -> ERROR Cannot connect to host 4d-sight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4d-sight.wd2.myworkdayjobs.com/wday/cxs/4d-sight/4d-sightjobs/jobs -> ERROR Cannot connect to host 4d-sight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4d-sight.wd2.myworkdayjobs.com/wday/cxs/4d-sight/4d-sight-jobs/jobs -> ERROR Cannot connect to host 4d-sight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://danu-sport.wd3.myworkdayjobs.com/wday/cxs/danu-sport/danu-sport-jobs/jobs -> 422
POST (workday) https://4d-sight.wd2.myworkdayjobs.com/wday/cxs/4d-sight/careers/jobs -> ERROR Cannot connect to host 4d-sight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
POST (workday) https://4d-sight.wd2.myworkdayjobs.com/wday/cxs/4d-sight/jobs/jobs -> ERROR Cannot connect to host 4d-sight.wd2.myworkdayjobs.com:443 ssl:default [getaddrinfo failed]
API lever https://api.lever.co/v0/postings/hamstring-solo?mode=json -> 404
API breezy https://incisiv.breezy.hr/json -> 200
API breezy https://incisiv.breezy.hr/json -> ERROR Expecting value: line 1 column 1 (char 0)

